date_capteur,date_satellite,days_diff,station_id,latitude,longitude,pH,oxygene_dissous,COD,CODMn,NH4N,TPH,DIP,DIN,quality_score,NDWI,chlorophyll_index,turbidity_index,is_interpolated
2017-11-13,2017-11-13,0,62,19.2720963,108.6903554,7.188235294117646,6.765294117647059,0.86,1.8764705882352941,0.10235294117647059,0.014,0.008,0.145,10.0,-0.4466046844205222,1.0028917336759477,125832.35294117648,True
2017-11-20,2017-11-20,0,62,19.2720963,108.6903554,7.190196078431372,6.7660784313725495,0.86,1.880392156862745,0.10196078431372549,0.014,0.008,0.145,10.0,-0.449836038391218,0.9991598198002694,124668.62745098039,True
2017-11-27,2017-11-27,0,62,19.2720963,108.6903554,7.192156862745097,6.766862745098039,0.86,1.884313725490196,0.10156862745098039,0.014,0.008,0.145,10.0,-0.45306739236191385,0.9954279059245911,123504.90196078431,True
2017-12-04,2017-12-04,0,62,19.2720963,108.6903554,7.194117647058823,6.767647058823529,0.86,1.888235294117647,0.10117647058823528,0.014,0.008,0.145,10.0,-0.4562987463326097,0.9916959920489128,122341.17647058824,True
2017-12-11,2017-12-11,0,62,19.2720963,108.6903554,7.196078431372548,6.76843137254902,0.86,1.892156862745098,0.1007843137254902,0.014,0.008,0.145,10.0,-0.4595301003033055,0.9879640781732344,121177.45098039217,True
2017-12-18,2017-12-18,0,62,19.2720963,108.6903554,7.198039215686274,6.76921568627451,0.86,1.896078431372549,0.1003921568627451,0.014,0.008,0.145,10.0,-0.4627614542740013,0.9842321642975561,120013.72549019608,True
2017-12-25,2017-12-25,0,62,19.2720963,108.6903554,7.199999999999999,6.77,0.86,1.9,0.1,0.014,0.008,0.145,10.0,-0.46599280824469713,0.9805002504218778,118850.0,True
2018-01-01,2018-01-01,0,62,19.2720963,108.6903554,7.201960784313726,6.77078431372549,0.86,1.9039215686274509,0.0996078431372549,0.014,0.008,0.145,10.0,-0.4692241622153929,0.9767683365461995,117686.27450980392,True
2018-01-08,2018-01-08,0,62,19.2720963,108.6903554,7.203921568627451,6.77156862745098,0.86,1.907843137254902,0.0992156862745098,0.014,0.008,0.145,10.0,-0.4724555161860887,0.9730364226705213,116522.54901960785,True
2018-01-15,2018-01-15,0,62,19.2720963,108.6903554,7.205882352941177,6.772352941176471,0.86,1.911764705882353,0.0988235294117647,0.014,0.008,0.145,10.0,-0.47568687015678457,0.9693045087948429,115358.82352941176,True
2018-01-22,2018-01-22,0,62,19.2720963,108.6903554,7.207843137254902,6.773137254901961,0.86,1.915686274509804,0.09843137254901961,0.014,0.008,0.145,10.0,-0.4789182241274804,0.9655725949191646,114195.09803921569,True
2018-01-29,2018-01-29,0,62,19.2720963,108.6903554,7.209803921568628,6.7739215686274505,0.86,1.919607843137255,0.09803921568627451,0.014,0.008,0.145,10.0,-0.4821495780981762,0.9618406810434863,113031.37254901961,True
2018-02-05,2018-02-05,0,62,19.2720963,108.6903554,7.211764705882353,6.774705882352941,0.86,1.923529411764706,0.0976470588235294,0.014,0.008,0.145,10.0,-0.485380932068872,0.9581087671678079,111867.64705882352,True
